fqcn	textChars
star.coremodule.web.BrowserManager	5464
star.coremodule.web.BrowserManager.InitializationCheck	1356
star.coremodule.web.BrowserManager.Shutdown	1191
star.coremodule.web.BrowserUtils	2459
star.coremodule.web.editor.actions.HtmlEditorAction	3767
star.coremodule.web.ProxyAuthenticator	1676
star.coremodule.web.ui.BrowserAction	1969
star.coremodule.web.ui.BrowserPopupMenu	9136
star.coremodule.web.ui.BrowserTopComponent	15957
star.coremodule.web.ui.HtmlEditorTopComponent	13006
star.coremodule.web.ui.HtmlEditorTopComponent.JSBridge	2007
star.coremodule.web.ui.ProxyAuthenticationPanel	8496
star.cosimulation.abaqus.AbaqusAgent	4210
star.cosimulation.abaqus.AbaqusCoSimulationExplicitUnsteadyModel	4486
star.cosimulation.abaqus.AbaqusCoSimulationImplicitUnsteadyModel	4495
star.cosimulation.abaqus.AbaqusCoSimulationModel	4811
star.cosimulation.abaqus.AbaqusCoSimulationSolver	6633
star.cosimulation.abaqus.AbaqusExecutableFilter	1207
star.cosimulation.abaqus.AbaqusExternalPhysicsModel	4844
star.cosimulation.abaqus.AbaqusHeatFluxOptions	7983
star.cosimulation.abaqus.AbaqusHeatFluxOptions.Type	4844
star.cosimulation.abaqus.AbaqusInputFileFilter	1198
star.cosimulation.abaqus.AbaqusKeywordsStep	5059
star.cosimulation.abaqus.AbaqusLengthOptions	5924
star.cosimulation.abaqus.AbaqusLengthOptions.Type	3773
star.cosimulation.abaqus.AbaqusNegotiationOptions	6876
star.cosimulation.abaqus.AbaqusNegotiationOptions.Type	3926
star.cosimulation.abaqus.AbaqusRendezvousOptions	5798
star.cosimulation.abaqus.AbaqusRendezvousOptions.Type	3732
star.cosimulation.abaqus.AbaqusTemperatureOptions	5397
star.cosimulation.abaqus.AbaqusTemperatureOptions.Type	3658
star.cosimulation.abaqus.AbaqusTractionOptions	6444
star.cosimulation.abaqus.AbaqusTractionOptions.Type	4010
star.cosimulation.abaqus.AbaqusUnits	7766
star.cosimulation.abaqus.CouplingAlgorithm	2868
star.cosimulation.abaqus.CouplingAlgorithmOptions	5179
star.cosimulation.abaqus.CouplingAlgorithmOptions.Type	3536
star.cosimulation.abaqus.CouplingSchemeEditor	1872
star.cosimulation.abaqus.ExportedFieldCalculation	3437
star.cosimulation.abaqus.ExportInterpolationMethodOptions	5966
star.cosimulation.abaqus.ExportInterpolationMethodOptions.Type	3702
star.cosimulation.abaqus.ExtrapolateOutgoingFieldOption	5388
star.cosimulation.abaqus.ExtrapolateOutgoingFieldOption.Type	3712
star.cosimulation.abaqus.MapperCodeOptions	5594
star.cosimulation.abaqus.MapperCodeOptions.Type	3463
star.cosimulation.abaqus.MapperSettings	5443
star.cosimulation.abaqus.TractionFieldControls	10181
star.cosimulation.abaqus.ui.AbaqusCreateXmlCssFileAction	5359
star.cosimulation.abaqus.ui.AbaqusWriteKeywordsAction	5296
star.cosimulation.abaqus.UserDefinedNegotiationMethod	8346
star.cosimulation.abaqus.v2023.Abaqus2023Agent	3875
star.cosimulation.abaqus.v2024.Abaqus2024Agent	3875
star.cosimulation.abaqus.v2025.Abaqus2025Agent	3875
star.cosimulation.abaqus.WriteAbaqusCoSimulationKeywords	5304
star.cosimulation.abaqus.WriteAbaqusCoSimulationKeywords.Type	3586
star.cosimulation.actions.CreateNewZoneAction.CoSimZoneType	1605
star.cosimulation.actions.CreateNewZoneAction	4816
star.cosimulation.actions.ImportUserLibraryAction	7280
star.cosimulation.actions.RecentUserLibraryImportAction	7654
star.cosimulation.actions.SelectLinkModelsAction	4532
star.cosimulation.amesim.Amesim	3965
star.cosimulation.amesim.AmesimCoSimulationExplicitUnsteadyModel	4494
star.cosimulation.amesim.AmesimExplicitUnsteadySolver	4250
star.cosimulation.amesim.AmesimImplicitUnsteadySolver	4250
star.cosimulation.amesim.AmesimModel	4712
star.cosimulation.amesim.AmesimPortAssociationManager	5886
star.cosimulation.api.ExternalCodeCoSimulationUnsteadySolver	4618
star.cosimulation.api.ExternalCodeImplicitUnsteadyModel	4384
star.cosimulation.api.ExternalCodeImplicitUnsteadyRunnableSolver	6045
star.cosimulation.api.ExternalCodeModel	4232
star.cosimulation.api.ExternalCodeSolver	5815
star.cosimulation.api.ExternalCodeSteadyModel	4271
star.cosimulation.api.ExternalCodeUnsteadySolver	4427
star.cosimulation.api.ExternalSolverDoneStoppingCriterion	6118
star.cosimulation.api.ExternalSolverInnerStoppingCriterion	6168
star.cosimulation.api.ui.ExternalCodeImplicitUnsteadyRunnableSolverNode	5879
star.cosimulation.clustering.CellClusteringSolver	4811
star.cosimulation.clustering.ClusteringCriterionBase	4783
star.cosimulation.clustering.ClusteringCriterionManager	5955
star.cosimulation.clustering.CoordinateCellClusteringModel	4385
star.cosimulation.clustering.CoordinateCellClusteringSolver	6372
star.cosimulation.clustering.SubdivisionsClusteringCriterion	4862
star.cosimulation.clustering.SubdivisionsCoordCriterion	4988
star.cosimulation.clustering.SubdivisionsEditor	2839
star.cosimulation.clustering.SubdivisionVectorClusteringCriterion	6556
star.cosimulation.clustering.SubdivisionVectorCoordCriterion	5156
star.cosimulation.clustering.ui.ClusteringCriterionBaseNode	6563
star.cosimulation.clustering.ui.ClusteringCriterionManagerNode	7340
star.cosimulation.clustering.ui.CoordinateCellClusteringSolverNode	5749
star.cosimulation.clustering.ui.CreateCoordCriterionAction	4790
star.cosimulation.clustering.ui.SubdivisionsCoordCriterionNode	6362
star.cosimulation.clustering.ui.SubdivisionVectorCoordCriterionNode	6432
star.cosimulation.common.BoolScalarValueSpecification	5544
star.cosimulation.common.ConcurrencyMode	5207
star.cosimulation.common.ConcurrencyMode.Type	3658
star.cosimulation.common.ConnectionSettings	4695
star.cosimulation.common.CoSimAssignedCouplingInterval	5106
star.cosimulation.common.CoSimBoolInitializationValue	5010
star.cosimulation.common.CoSimBoundary	7879
star.cosimulation.common.CoSimCellTemperatureProfileMethod	4100
star.cosimulation.common.CoSimCoordinateSystem	5552
star.cosimulation.common.CoSimCouplingInterval	5874
star.cosimulation.common.CoSimDensityProfileMethod	4028
star.cosimulation.common.CoSimEnumInitializationValue	5026
star.cosimulation.common.CoSimFieldDisplacementProfileMethod	4118
star.cosimulation.common.CoSimFieldInitializationMethod	5476
star.cosimulation.common.CoSimFieldInitializationMethod.Type	4018
star.cosimulation.common.CoSimForceProfileMethod	4010
star.cosimulation.common.CoSimHeatFluxProfileMethod	4037
star.cosimulation.common.CoSimHeatTransferCoefficientProfileMethod	4172
star.cosimulation.common.CoSimHiddenBoundary	6895
star.cosimulation.common.CoSimInitializationValue	5013
star.cosimulation.common.CoSimInitializationValueManager	5652
star.cosimulation.common.CoSimIntInitializationValue	5001
star.cosimulation.common.CoSimLongIntInitializationValue	5031
star.cosimulation.common.CoSimMassFlowProfileMethod	4037
star.cosimulation.common.CoSimMassFractionProfileMethod	4073
star.cosimulation.common.CoSimPassiveScalarProfileMethod	4082
star.cosimulation.common.CoSimPointGenerator	4486
star.cosimulation.common.CoSimPointSet	7123
star.cosimulation.common.CoSimPointSetNode	7978
star.cosimulation.common.CoSimPressureProfileMethod	4037
star.cosimulation.common.CoSimReferenceTemperatureProfileMethod	4145
star.cosimulation.common.CoSimScalarInitializationValue	5279
star.cosimulation.common.CoSimStencilOption	4829
star.cosimulation.common.CoSimStencilOption.Type	3696
star.cosimulation.common.CoSimStringInitializationValue	4795
star.cosimulation.common.CoSimTemperatureProfileMethod	4064
star.cosimulation.common.CoSimThermalContactFluxProfileMethod	4127
star.cosimulation.common.CoSimThermalResistanceProfileMethod	4118
star.cosimulation.common.CoSimTotalTemperatureProfileMethod	4109
star.cosimulation.common.CoSimTractionProfileMethod	4037
star.cosimulation.common.CoSimulationBoundariesEditor	3495
star.cosimulation.common.CoSimulationConcurrencyOption	5528
star.cosimulation.common.CoSimulationConcurrencyOption.Type	3691
star.cosimulation.common.CoSimulationConnectMethod	4129
star.cosimulation.common.CoSimulationConnectMethodEditor	3320
star.cosimulation.common.CoSimulationConnectMethodManager	6235
star.cosimulation.common.CoSimulationConstantValue	5148
star.cosimulation.common.CoSimulationCouplingNegotiationOption	5575
star.cosimulation.common.CoSimulationCouplingNegotiationOption.Type	4305
star.cosimulation.common.CoSimulationCouplingStrategy	4799
star.cosimulation.common.CoSimulationExportSolver	4118
star.cosimulation.common.CoSimulationImportSolver	4118
star.cosimulation.common.CoSimulationInstallDirFromEnvironmentMethod	5355
star.cosimulation.common.CoSimulationInstallDirFromUIMethod.DisabledFileFilter	1405
star.cosimulation.common.CoSimulationInstallDirFromUIMethod	6347
star.cosimulation.common.CoSimulationOptionModel	4250
star.cosimulation.common.CoSimulationParts	6509
star.cosimulation.common.CoSimulationRegionsEditor	3468
star.cosimulation.common.CoSimulationShellZoneEditor	3486
star.cosimulation.common.CoSimulationTableValue	5547
star.cosimulation.common.CoSimulationTableValueParameters	5620
star.cosimulation.common.CoSimulationTimeStepAdjustOption	5373
star.cosimulation.common.CoSimulationTimeStepAdjustOption.Type	3837
star.cosimulation.common.CoSimulationValue	4092
star.cosimulation.common.CoSimulationValueOption	6432
star.cosimulation.common.CoSimulationValueOption.Type	3780
star.cosimulation.common.CoSimVectorInitializationValue	5780
star.cosimulation.common.CoSimVelocityMagnitudeProfileMethod	4118
star.cosimulation.common.CoupledCodePrecision	4735
star.cosimulation.common.CoupledMaterialComponentManager	6796
star.cosimulation.common.CoupledMaterialComponentMap	6123
star.cosimulation.common.CoupledParts	4126
star.cosimulation.common.CoupledPartsHelper	1384
star.cosimulation.common.CoupledPhaseComponentMap	5858
star.cosimulation.common.CoupledPhaseEditor	3143
star.cosimulation.common.CoupledPhaseManager	6542
star.cosimulation.common.EnumValueSpecification	5836
star.cosimulation.common.EnumValueSpecificationEditor	3198
star.cosimulation.common.EnvironmentVariable	4702
star.cosimulation.common.ExportFieldSpecificationManager	5770
star.cosimulation.common.ExportMapperManager	4862
star.cosimulation.common.ExportValueSpecificationManager	5744
star.cosimulation.common.ExternalApplicationModel	4273
star.cosimulation.common.ExternalApplicationOption	4454
star.cosimulation.common.ExternalCodeFlowModel	4255
star.cosimulation.common.ExternalCodeHeatFluxUnit	5215
star.cosimulation.common.ExternalCodeHeatTransferCoefficientUnit	5565
star.cosimulation.common.ExternalCodeLengthUnit	5169
star.cosimulation.common.ExternalCodeSolidModel	4277
star.cosimulation.common.ExternalCodeTemperatureUnit	5274
star.cosimulation.common.ExternalCodeTractionUnit	5211
star.cosimulation.common.ExternalCodeUnit	4886
star.cosimulation.common.ExternalCodeUnitsManager	5451
star.cosimulation.common.ExternalParts	4119
star.cosimulation.common.FieldMapper	5145
star.cosimulation.common.FieldSpecification	7344
star.cosimulation.common.FieldSpecificationManager	7182
star.cosimulation.common.FieldTreatment	4729
star.cosimulation.common.FieldTreatmentManager	6574
star.cosimulation.common.FieldTreatmentOption	4857
star.cosimulation.common.FieldTreatmentOption.Type	3476
star.cosimulation.common.FlowMultiplierProfile	4317
star.cosimulation.common.FunctionSpecification	8521
star.cosimulation.common.FunctionSpecificationManager	7620
star.cosimulation.common.HeatFluxFieldControls	6307
star.cosimulation.common.IdToSpecAssociation	4917
star.cosimulation.common.ImportFieldSpecificationManager	5772
star.cosimulation.common.ImportMapperManager	4862
star.cosimulation.common.ImportValueSpecificationManager	5746
star.cosimulation.common.IntScalarValueSpecification	5535
star.cosimulation.common.LocalValueSpecificationManager	5731
star.cosimulation.common.LongIntScalarValueSpecification	5576
star.cosimulation.common.MapperManager	5839
star.cosimulation.common.MapperSpecificationEditor	3334
star.cosimulation.common.mapping.CurveToSurfaceMappingTreatment	5825
star.cosimulation.common.mapping.MappingTreatment	6308
star.cosimulation.common.mapping.SurfaceToCurveMappingTreatment	5825
star.cosimulation.common.mapping.ui.CreateCurveToSurfaceMappingTreatmentAction.ApplyOperation	3155
star.cosimulation.common.mapping.ui.CreateCurveToSurfaceMappingTreatmentAction	4895
star.cosimulation.common.mapping.ui.CreateSurfaceToCurveMappingTreatmentAction.ApplyOperation	3155
star.cosimulation.common.mapping.ui.CreateSurfaceToCurveMappingTreatmentAction	4895
star.cosimulation.common.MappingMethodOption	6907
star.cosimulation.common.MappingMethodOption.Type	4026
star.cosimulation.common.MaterialPropertiesHolderEditor	3306
star.cosimulation.common.ParameterSpecificationManager	5734
star.cosimulation.common.PartTransformOption	5377
star.cosimulation.common.PartTransformOption.Type	3482
star.cosimulation.common.PrimitiveValueSpecification	5411
star.cosimulation.common.ScalarFieldSpecification	5736
star.cosimulation.common.ScalarValueSpecification	5607
star.cosimulation.common.ScalarValueSpecificationBase	5999
star.cosimulation.common.ShellCouplingOption	4576
star.cosimulation.common.SingleCouplingBoundaryOption	4067
star.cosimulation.common.storage.CoSimFvBoundary	4010
star.cosimulation.common.storage.CoSimHiddenFvBoundary	4144
star.cosimulation.common.StringValueSpecification	5611
star.cosimulation.common.SurfaceCouplingOption	4959
star.cosimulation.common.TimeScale	1243
star.cosimulation.common.TimeScaleType	3287
star.cosimulation.common.Tolerance	5195
star.cosimulation.common.TrackedValueSpecificationManager	5751
star.cosimulation.common.ui.AuxiliaryAction	4356
star.cosimulation.common.ui.AuxiliaryValueAction	4401
star.cosimulation.common.ui.CoSimInitializationValueNode	6367
star.cosimulation.common.ui.CoSimulationConnectMethodManagerNode	6176
star.cosimulation.common.ui.CoSimulationTableValueNode	5992
star.cosimulation.common.ui.CoSimulationTableValueParametersNode	6015
star.cosimulation.common.ui.CoupledMaterialComponentManagerNode	7135
star.cosimulation.common.ui.CoupledMaterialComponentMapNode	7577
star.cosimulation.common.ui.CoupledPartsNode	6541
star.cosimulation.common.ui.CoupledPhaseComponentMapNode	7471
star.cosimulation.common.ui.CoupledPhaseManagerNode	6991
star.cosimulation.common.ui.CreateAreaMagnitudeOneSpecification	1986
star.cosimulation.common.ui.CreateAreaMagnitudeSpecification	1959
star.cosimulation.common.ui.CreateAreaMagnitudeTwoSpecification	1986
star.cosimulation.common.ui.CreateAreaSpecification	1878
star.cosimulation.common.ui.CreateBooleanSpecification	1905
star.cosimulation.common.ui.CreateCellTemperatureSpecification	1977
star.cosimulation.common.ui.CreateCoupledMaterialComponentAction	3991
star.cosimulation.common.ui.CreateCoupledPhaseAction	3870
star.cosimulation.common.ui.CreateDisplacementSpecification	1950
star.cosimulation.common.ui.CreateDisplacementUrfSpecification	1977
star.cosimulation.common.ui.CreateEnumerationSpecification	1941
star.cosimulation.common.ui.CreateForceSpecification	1887
star.cosimulation.common.ui.CreateHeatFluxSpecification	1914
star.cosimulation.common.ui.CreateHeatTransferCoefficientSpecification	2049
star.cosimulation.common.ui.CreateIntegerSpecification	1905
star.cosimulation.common.ui.CreateMagneticFieldStrengthSpecification	2031
star.cosimulation.common.ui.CreateMagneticFluxDensitySpecification	2013
star.cosimulation.common.ui.CreateMassFlowOneSpecification	1941
star.cosimulation.common.ui.CreateMassFlowSpecification	1914
star.cosimulation.common.ui.CreateMassFlowTwoSpecification	1941
star.cosimulation.common.ui.CreateMomentSpecification	1896
star.cosimulation.common.ui.CreatePressureSpecification	1914
star.cosimulation.common.ui.CreateReferenceTemperatureSpecification	2022
star.cosimulation.common.ui.CreateRotationSpecification	1914
star.cosimulation.common.ui.CreateScalarSpecification	1896
star.cosimulation.common.ui.CreateStaticEnthalpySpecification	1968
star.cosimulation.common.ui.CreateStaticPressureSpecification	1968
star.cosimulation.common.ui.CreateStringSpecification	1896
star.cosimulation.common.ui.CreateTemperatureSpecification	1941
star.cosimulation.common.ui.CreateTemperatureUrfSpecification	1968
star.cosimulation.common.ui.CreateThermalContactFluxSpecification	2004
star.cosimulation.common.ui.CreateThermalResistanceSpecification	1995
star.cosimulation.common.ui.CreateTotalEnthalpySpecification	1959
star.cosimulation.common.ui.CreateTurbulentDissipationSpecification	2022
star.cosimulation.common.ui.CreateTurbulentKineticEnergySpecification	2040
star.cosimulation.common.ui.CreateVectorSpecification	1896
star.cosimulation.common.ui.CreateVelocityMagnitudeSpecification	1995
star.cosimulation.common.ui.CreateVelocitySpecification	1914
star.cosimulation.common.ui.CreateVolumeSpecification	1896
star.cosimulation.common.ui.CreateWallShearStressSpecification	1977
star.cosimulation.common.ui.ElectromagneticAction	4416
star.cosimulation.common.ui.ExportFieldSpecificationManagerNode	7179
star.cosimulation.common.ui.ExportValueSpecificationManagerNode	7179
star.cosimulation.common.ui.ExternalPartsNode	6555
star.cosimulation.common.ui.FieldSpecificationNode	6216
star.cosimulation.common.ui.FieldTreatmentManagerNode	8137
star.cosimulation.common.ui.FieldTreatmentNode	6691
star.cosimulation.common.ui.FlowAction	4306
star.cosimulation.common.ui.FunctionSpecificationNode	6543
star.cosimulation.common.ui.IdToSpecAssociationNode	6277
star.cosimulation.common.ui.ImportFieldSpecificationManagerNode	7179
star.cosimulation.common.ui.ImportValueSpecificationManagerNode	7179
star.cosimulation.common.ui.LocalValueAction	4361
star.cosimulation.common.ui.LocalValueSpecificationManagerNode	7163
star.cosimulation.common.ui.MechanicalAction	4366
star.cosimulation.common.ui.ParameterAction	4350
star.cosimulation.common.ui.ParameterSpecificationManagerNode	7147
star.cosimulation.common.ui.SpecificationAction	5406
star.cosimulation.common.ui.SpecificationManagerNode	7880
star.cosimulation.common.ui.SpecificationNewType	2051
star.cosimulation.common.ui.StringValueSpecificationNode	6300
star.cosimulation.common.ui.ThermalAction	4336
star.cosimulation.common.ui.TrackedValueSpecificationManagerNode	7195
star.cosimulation.common.ui.ValueSpecificationNode	6216
star.cosimulation.common.ValueSpecification	6173
star.cosimulation.common.ValueSpecificationManager	7182
star.cosimulation.common.VectorFieldSpecification	5736
star.cosimulation.common.VectorValueSpecification	6350
star.cosimulation.common.VolumeCouplingOption	4578
star.cosimulation.externallauncher.ExternalLauncherModel	4766
